Depart,Arrivée,Path,Order_Path,Order_Point,CODE_LIGNE,LIBELLE_LIGNE,NOM_VOIE,IDRESEAU,Longitude,Latitude
87381137,87386300,"00",0,0,340000,Ligne de Paris-St-Lazare au Havre,V1,313804,2,282689869,48,90640932
87381137,87386300,"00",0,1,340000,Ligne de Paris-St-Lazare au Havre,V1,313805,2,281669135,48,90702235
87381137,87386300,"00",0,2,340000,Ligne de Paris-St-Lazare au Havre,V1,313806,2,280238437,48,9078633
87381137,87386300,"00",0,3,340000,Ligne de Paris-St-Lazare au Havre,V1,313807,2,279333469,48,90846257
87381137,87386300,"00",0,4,340000,Ligne de Paris-St-Lazare au Havre,V1,313808,2,278873629,48,90876035
87381137,87386300,"00",0,5,340000,Ligne de Paris-St-Lazare au Havre,V1,313809,2,278335208,48,90908945
87381137,87386300,"00",0,6,340000,Ligne de Paris-St-Lazare au Havre,V1,313810,2,276639574,48,90995307
87381137,87386300,"00",0,7,340000,Ligne de Paris-St-Lazare au Havre,V1,313811,2,273956696,48,91117158
87381137,87386300,"00",0,8,340000,Ligne de Paris-St-Lazare au Havre,V1,313812,2,271154781,48,91229554
87381129,87381137,"0",2,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353773,2,296553028,48,89784597
87381129,87381137,"0",2,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353774,2,295247092,48,8987023
87381129,87381137,"0",2,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353775,2,29495038,48,89887699
87381129,87381137,"0",2,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353776,2,293483776,48,89976263
87381129,87381137,"0",2,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353777,2,292209264,48,90054076
87381129,87381137,"0",2,5,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353778,2,290126581,48,90175948
87381129,87381137,"0",2,6,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353779,2,289229506,48,90227842
87381129,87381137,"0",2,7,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353780,2,288205079,48,90284784
87381129,87381137,"0",2,8,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353781,2,285010917,48,90471136
